YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_IFR_2,DLY_ALL_PRE_2
2026,02,FEB,2026-02-13,ENAN,Andenes,Norway,5,,
2026,02,FEB,2026-02-13,ENAT,Alta,Norway,14,,
2026,02,FEB,2026-02-13,ENBL,Forde Bringeland,Norway,5,,
2026,02,FEB,2026-02-13,ENBN,Bronnoysund Bronnoy,Norway,10,,
2026,02,FEB,2026-02-13,ENBO,Bodø,Norway,53,,
2026,02,FEB,2026-02-13,ENBR,Bergen,Norway,103,,
2026,02,FEB,2026-02-13,ENBS,Batsfjord,Norway,3,,
2026,02,FEB,2026-02-13,ENBV,Berlevåg,Norway,2,,
2026,02,FEB,2026-02-13,ENCN,Kristiansand Kjevik,Norway,15,,
2026,02,FEB,2026-02-13,ENDU,Bardufoss,Norway,6,,
2026,02,FEB,2026-02-13,ENEV,Harstad - Narvik Evenes,Norway,17,,
2026,02,FEB,2026-02-13,ENFL,Florø,Norway,13,,
2026,02,FEB,2026-02-13,ENGM,Oslo - Gardermoen,Norway,314,,
2026,02,FEB,2026-02-13,ENHD,Haugesund,Norway,8,,
2026,02,FEB,2026-02-13,ENHF,Hammerfest,Norway,19,,
2026,02,FEB,2026-02-13,ENHV,Honningsvåg Valan,Norway,3,,
2026,02,FEB,2026-02-13,ENKB,Kristiansund Kvernberget,Norway,13,,
2026,02,FEB,2026-02-13,ENKR,Kirkenes Høybuktmoen,Norway,12,,
2026,02,FEB,2026-02-13,ENLK,Leknes,Norway,9,,
2026,02,FEB,2026-02-13,ENMH,Mehamn,Norway,3,,
2026,02,FEB,2026-02-13,ENML,Molde Årø,Norway,6,,
2026,02,FEB,2026-02-13,ENMS,Mosjøen Kjærstad,Norway,6,,
2026,02,FEB,2026-02-13,ENNA,Lakselv Banak,Norway,4,,
2026,02,FEB,2026-02-13,ENNM,Namsos Høknesøra,Norway,3,,
2026,02,FEB,2026-02-13,ENOV,Orsta¿Volda Hovden,Norway,10,,
2026,02,FEB,2026-02-13,ENRA,Mo i Rana Røssvoll,Norway,8,,
2026,02,FEB,2026-02-13,ENRM,Rorvik Ryum,Norway,3,,
2026,02,FEB,2026-02-13,ENRO,Roros,Norway,2,,
2026,02,FEB,2026-02-13,ENRS,Rost,Norway,2,,
2026,02,FEB,2026-02-13,ENSB,Svalbard Longyear,Norway,4,,
2026,02,FEB,2026-02-13,ENSD,Sandane  Anda,Norway,4,,
2026,02,FEB,2026-02-13,ENSG,Sogndal Haukåsen,Norway,9,,
2026,02,FEB,2026-02-13,ENSH,Svolvær Helle,Norway,4,,
2026,02,FEB,2026-02-13,ENSK,Stokmarknes Skagen,Norway,8,,
2026,02,FEB,2026-02-13,ENSR,Sorkjosen,Norway,2,,
2026,02,FEB,2026-02-13,ENSS,Vardø Svartnes,Norway,3,,
2026,02,FEB,2026-02-13,ENST,Sandnessjøen Stokka,Norway,6,,
2026,02,FEB,2026-02-13,ENTC,Tromsø,Norway,69,,
2026,02,FEB,2026-02-13,ENVA,Trondheim,Norway,85,,
2026,02,FEB,2026-02-13,ENVD,Vadsø,Norway,8,,
2026,02,FEB,2026-02-13,ENVR,Værøy,Norway,1,,
2026,02,FEB,2026-02-13,ENZV,Stavanger,Norway,77,,
2026,02,FEB,2026-02-13,EPBY,Bydgoszcz,Poland,6,,
2026,02,FEB,2026-02-13,EPGD,Gdansk,Poland,70,,
2026,02,FEB,2026-02-13,EPKK,Krakow - Balice,Poland,145,,
2026,02,FEB,2026-02-13,EPKT,Katowice - Pyrzowice,Poland,53,,
2026,02,FEB,2026-02-13,EPLB,Lublin,Poland,6,,
2026,02,FEB,2026-02-13,EPLL,Lodz - Lublinek,Poland,7,,
2026,02,FEB,2026-02-13,EPMO,Warszawa - Modlin,Poland,29,,
2026,02,FEB,2026-02-13,EPPO,Poznan - Lawica,Poland,47,,
2026,02,FEB,2026-02-13,EPRZ,Rzeszow - Jasionka,Poland,19,,
2026,02,FEB,2026-02-13,EPSC,Szczecin - Goleniów,Poland,8,,
2026,02,FEB,2026-02-13,EPSY,Olsztyn-Mazury,Poland,3,,
2026,02,FEB,2026-02-13,EPWA,Warszawa - Chopina,Poland,268,,
2026,02,FEB,2026-02-13,EPWR,Wroclaw - Strachowice,Poland,55,,
2026,02,FEB,2026-02-13,EPZG,Zielona Gora - Babimost,Poland,2,,
2026,02,FEB,2026-02-13,LPAZ,Santa Maria,Portugal,3,,
2026,02,FEB,2026-02-13,LPCS,Cascais,Portugal,6,,
2026,02,FEB,2026-02-13,LPFL,Flores,Portugal,2,,
2026,02,FEB,2026-02-13,LPFR,Faro,Portugal,61,,
2026,02,FEB,2026-02-13,LPHR,Horta,Portugal,9,,
2026,02,FEB,2026-02-13,LPMA,Madeira,Portugal,41,,
2026,02,FEB,2026-02-13,LPMT,Montijo,Portugal,2,,
2026,02,FEB,2026-02-13,LPPD,Ponta Delgada,Portugal,37,,
2026,02,FEB,2026-02-13,LPPR,Porto,Portugal,158,158,3931.4700000000003
2026,02,FEB,2026-02-13,LPPS,Porto Santo,Portugal,6,,
2026,02,FEB,2026-02-13,LPPT,Lisbon,Portugal,302,,
2026,02,FEB,2026-02-13,LWSK,Skopje,Republic of North Macedonia,33,,
2026,02,FEB,2026-02-13,LRBS,Bucharest - Băneasa,Romania,23,,
2026,02,FEB,2026-02-13,LROP,Bucharest - Otopeni,Romania,188,,
2026,02,FEB,2026-02-13,LYBE,Belgrade - Nikola Tesla,Serbia,132,,
2026,02,FEB,2026-02-13,LZIB,Bratislava,Slovakia,45,45,628
2026,02,FEB,2026-02-13,LJLJ,Ljubljana,Slovenia,26,29,246.18
2026,02,FEB,2026-02-13,LJMB,Maribor,Slovenia,6,,
2026,02,FEB,2026-02-13,GCFV,Fuerteventura,Spain,66,,
2026,02,FEB,2026-02-13,GCGM,La Gomera,Spain,4,,
2026,02,FEB,2026-02-13,GCHI,Hierro,Spain,11,,
2026,02,FEB,2026-02-13,GCLA,La Palma,Spain,41,,
2026,02,FEB,2026-02-13,GCLP,Gran Canaria,Spain,221,,
2026,02,FEB,2026-02-13,GCRR,Lanzarote,Spain,99,,
2026,02,FEB,2026-02-13,GCTS,Tenerife Sur - Reina Sofia,Spain,150,,
2026,02,FEB,2026-02-13,GCXO,Tenerife North,Spain,131,,
2026,02,FEB,2026-02-13,GEML,Melilla,Spain,11,,
2026,02,FEB,2026-02-13,LEAB,Albacete,Spain,1,,
2026,02,FEB,2026-02-13,LEAL,Alicante,Spain,164,,
2026,02,FEB,2026-02-13,LEAM,Almeria,Spain,11,,
2026,02,FEB,2026-02-13,LEAS,Asturias,Spain,20,,
2026,02,FEB,2026-02-13,LEBB,Bilbao,Spain,58,,
2026,02,FEB,2026-02-13,LEBG,Burgos,Spain,0,,
2026,02,FEB,2026-02-13,LEBL,Barcelona,Spain,522,,
2026,02,FEB,2026-02-13,LEBZ,Badajoz,Spain,4,,
2026,02,FEB,2026-02-13,LECO,La Coruna,Spain,10,,
2026,02,FEB,2026-02-13,LECU,Madrid - Cuatro Viento,Spain,2,,
2026,02,FEB,2026-02-13,LEDA,Lleida - Alguaire,Spain,5,,
2026,02,FEB,2026-02-13,LEGE,Gerona,Spain,10,,
2026,02,FEB,2026-02-13,LEGR,Granada,Spain,14,,
2026,02,FEB,2026-02-13,LEGT,Madrid - Getafe,Spain,2,,
2026,02,FEB,2026-02-13,LEIB,Ibiza,Spain,50,,
2026,02,FEB,2026-02-13,LEIZ,Abad,Spain,0,,
2026,02,FEB,2026-02-13,LEJR,Jerez De La Frontera,Spain,16,,
2026,02,FEB,2026-02-13,LELL,Sabadell,Spain,3,,
2026,02,FEB,2026-02-13,LELN,Leon,Spain,2,,
2026,02,FEB,2026-02-13,LEMD,Madrid - Barajas,Spain,633,,
2026,02,FEB,2026-02-13,LEMG,Málaga,Spain,223,,
2026,02,FEB,2026-02-13,LEMH,Mahon,Spain,23,,
2026,02,FEB,2026-02-13,LEMO,Seville - Moron,Spain,10,,
2026,02,FEB,2026-02-13,LEPA,Palma de Mallorca,Spain,185,,
2026,02,FEB,2026-02-13,LEPP,Noain Pamplona,Spain,7,,
2026,02,FEB,2026-02-13,LERE,Valencia - Requena,Spain,1,,
2026,02,FEB,2026-02-13,LERJ,Logrono,Spain,3,,
2026,02,FEB,2026-02-13,LERS,Reus,Spain,0,,
2026,02,FEB,2026-02-13,LERT,Rota,Spain,8,,
2026,02,FEB,2026-02-13,LESA,Salamanca Matalan,Spain,1,,
2026,02,FEB,2026-02-13,LESB,Son Bonet,Spain,0,,
2026,02,FEB,2026-02-13,LESO,San Sebastian,Spain,4,,
2026,02,FEB,2026-02-13,LEST,Santiago,Spain,20,,
2026,02,FEB,2026-02-13,LETO,Madrid - Torrejon,Spain,3,,
2026,02,FEB,2026-02-13,LEVC,Valencia,Spain,131,,
2026,02,FEB,2026-02-13,LEVD,Valladolid,Spain,0,,
2026,02,FEB,2026-02-13,LEVT,Vitoria,Spain,20,,
2026,02,FEB,2026-02-13,LEVX,Vigo,Spain,12,,
2026,02,FEB,2026-02-13,LEXJ,Santander,Spain,7,,
2026,02,FEB,2026-02-13,LEZG,Zaragoza,Spain,18,,
2026,02,FEB,2026-02-13,LEZL,Sevilla,Spain,110,,
2026,02,FEB,2026-02-13,ESGG,Göteborg,Sweden,61,,
2026,02,FEB,2026-02-13,ESSA,Stockholm - Arlanda,Sweden,281,,
2026,02,FEB,2026-02-13,ESSB,Stockholm - Bromma,Sweden,20,,
2026,02,FEB,2026-02-13,LSGG,Geneva,Switzerland,279,,
2026,02,FEB,2026-02-13,LSGS,Sion,Switzerland,26,,
2026,02,FEB,2026-02-13,LSZH,Zürich,Switzerland,367,,
2026,02,FEB,2026-02-13,LTAC,Ankara - Esenboğa,Türkiye,139,,
2026,02,FEB,2026-02-13,LTAI,Antalya,Türkiye,125,,
2026,02,FEB,2026-02-13,LTBA,Istanbul - Atatürk,Türkiye,17,,
2026,02,FEB,2026-02-13,LTBJ,Izmir - Adnan Menderes,Türkiye,92,,
2026,02,FEB,2026-02-13,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,388,,
2026,02,FEB,2026-02-13,LTFM,Istanbul,Türkiye,739,,
2026,02,FEB,2026-02-13,EGAA,Belfast - Aldergrove,United Kingdom,80,,
2026,02,FEB,2026-02-13,EGAC,Belfast - City Airport,United Kingdom,40,,
2026,02,FEB,2026-02-13,EGAE,Londonderry - Eglinton,United Kingdom,8,,
2026,02,FEB,2026-02-13,EGBB,Birmingham,United Kingdom,133,134,3237
2026,02,FEB,2026-02-13,EGCC,Manchester,United Kingdom,285,,
2026,02,FEB,2026-02-13,EGGD,Bristol,United Kingdom,103,,
2026,02,FEB,2026-02-13,EGGW,London - Luton,United Kingdom,201,201,5517
2026,02,FEB,2026-02-13,EGHI,Southampton,United Kingdom,27,,
2026,02,FEB,2026-02-13,EGKB,Biggin Hill,United Kingdom,26,,
2026,02,FEB,2026-02-13,EGKK,London - Gatwick,United Kingdom,352,,
2026,02,FEB,2026-02-13,EGLC,London - City,United Kingdom,83,,
2026,02,FEB,2026-02-13,EGLF,Farnborough,United Kingdom,53,,
2026,02,FEB,2026-02-13,EGLL,London - Heathrow,United Kingdom,672,670,11615
2026,02,FEB,2026-02-13,EGNT,Newcastle,United Kingdom,55,,
2026,02,FEB,2026-02-13,EGNX,East Midlands,United Kingdom,69,,
2026,02,FEB,2026-02-13,EGPD,Aberdeen,United Kingdom,51,,
2026,02,FEB,2026-02-13,EGPF,Glasgow,United Kingdom,103,,
2026,02,FEB,2026-02-13,EGPH,Edinburgh,United Kingdom,165,,
2026,02,FEB,2026-02-13,EGSS,London - Stansted,United Kingdom,310,,
2026,02,FEB,2026-02-14,LATI,Tirana,Albania,70,,
2026,02,FEB,2026-02-14,UDYZ,Yerevan,Armenia,44,,
2026,02,FEB,2026-02-14,LOWG,Graz,Austria,17,,
2026,02,FEB,2026-02-14,LOWI,Innsbruck,Austria,82,,
2026,02,FEB,2026-02-14,LOWK,Klagenfurt,Austria,5,,
2026,02,FEB,2026-02-14,LOWL,Linz,Austria,5,,
2026,02,FEB,2026-02-14,LOWS,Salzburg,Austria,105,,
2026,02,FEB,2026-02-14,LOWW,Vienna,Austria,269,,
2026,02,FEB,2026-02-14,EBAW,Antwerp,Belgium,18,,
2026,02,FEB,2026-02-14,EBBR,Brussels,Belgium,224,,
2026,02,FEB,2026-02-14,EBCI,Brussels - Charleroi,Belgium,115,,
2026,02,FEB,2026-02-14,EBLG,Liège,Belgium,36,,
2026,02,FEB,2026-02-14,EBOS,Ostend-Bruges,Belgium,9,,
2026,02,FEB,2026-02-14,LQSA,Sarajevo,Bosnia and Herzegovina,17,,
2026,02,FEB,2026-02-14,LBSF,Sofia,Bulgaria,92,,
2026,02,FEB,2026-02-14,LDZA,Zagreb,Croatia,49,,
2026,02,FEB,2026-02-14,LCLK,Larnaca,Cyprus,73,,
2026,02,FEB,2026-02-14,LCPH,Paphos,Cyprus,34,,
2026,02,FEB,2026-02-14,LKMT,Ostrava,Czech Republic,5,,
2026,02,FEB,2026-02-14,LKPR,Prague,Czech Republic,152,,
2026,02,FEB,2026-02-14,LKTB,Brno-Tuřany,Czech Republic,8,,
2026,02,FEB,2026-02-14,EKCH,Copenhagen - Kastrup,Denmark,316,316,3932.7400000000002
2026,02,FEB,2026-02-14,EETN,Tallinn,Estonia,44,46,325
2026,02,FEB,2026-02-14,EETU,Tartu,Estonia,2,,
2026,02,FEB,2026-02-14,EFHK,Helsinki - Vantaa,Finland,191,,
2026,02,FEB,2026-02-14,LFAQ,Albert-Bray,France,0,,
2026,02,FEB,2026-02-14,LFBA,Agen-La Garenne,France,0,,
2026,02,FEB,2026-02-14,LFBD,Bordeaux-Mérignac,France,57,,
2026,02,FEB,2026-02-14,LFBH,La Rochelle-Ile de Ré,France,2,,
2026,02,FEB,2026-02-14,LFBL,Limoges-Bellegarde,France,1,,
2026,02,FEB,2026-02-14,LFBO,Toulouse-Blagnac,France,76,,
2026,02,FEB,2026-02-14,LFBP,Pau-Pyrénées,France,5,,
2026,02,FEB,2026-02-14,LFBT,Tarbes-Lourdes Pyrénées,France,3,,
2026,02,FEB,2026-02-14,LFBZ,Biarritz-Bayonne-Anglet,France,10,,
2026,02,FEB,2026-02-14,LFCR,Rodez-Marcillac,France,1,,
2026,02,FEB,2026-02-14,LFGJ,Dôle-Tavaux,France,2,,
2026,02,FEB,2026-02-14,LFJL,Metz-Nancy-Lorraine,France,1,,
2026,02,FEB,2026-02-14,LFJR,Angers-Marcé,France,1,,
2026,02,FEB,2026-02-14,LFKB,Bastia-Poretta,France,17,,
2026,02,FEB,2026-02-14,LFKC,Calvi-Sainte-Catherine,France,5,,
2026,02,FEB,2026-02-14,LFKF,Figari-Sud Corse,France,8,,
2026,02,FEB,2026-02-14,LFKJ,Ajaccio-Napoléon-Bonaparte,France,11,,
2026,02,FEB,2026-02-14,LFLB,Chambéry-Aix-les-Bains,France,64,,
2026,02,FEB,2026-02-14,LFLC,Clermont-Ferrand-Auvergne,France,4,,
2026,02,FEB,2026-02-14,LFLI,Annemasse,France,2,,
2026,02,FEB,2026-02-14,LFLL,Lyon-Saint-Exupéry,France,146,,
2026,02,FEB,2026-02-14,LFLP,Annecy-Meythet,France,9,,
2026,02,FEB,2026-02-14,LFLS,Grenoble-Isère,France,71,,
2026,02,FEB,2026-02-14,LFLX,Châteauroux-Déols,France,2,,
2026,02,FEB,2026-02-14,LFLY,Lyon-Bron,France,18,,
2026,02,FEB,2026-02-14,LFMD,Cannes-Mandelieu,France,8,,
2026,02,FEB,2026-02-14,LFMH,Saint-Etienne-Bouthéon,France,2,,
2026,02,FEB,2026-02-14,LFMI,Istres-Le Tubé,France,0,,
2026,02,FEB,2026-02-14,LFMK,Carcassonne-Salvaza,France,2,,
2026,02,FEB,2026-02-14,LFML,Marseille-Provence,France,112,112,2393
2026,02,FEB,2026-02-14,LFMN,Nice-Côte d’Azur,France,136,,
2026,02,FEB,2026-02-14,LFMP,Perpignan-Rivesaltes,France,0,,
2026,02,FEB,2026-02-14,LFMT,Montpellier-Méditerranée,France,15,,
2026,02,FEB,2026-02-14,LFMU,Béziers-Vias,France,3,,
2026,02,FEB,2026-02-14,LFMV,Avignon-Caumont,France,0,,
2026,02,FEB,2026-02-14,LFOB,Beauvais-Tillé,France,47,,
2026,02,FEB,2026-02-14,LFOH,Le Havre-Octeville,France,2,,
2026,02,FEB,2026-02-14,LFOK,Châlons-Vatry,France,5,,
2026,02,FEB,2026-02-14,LFOP,Rouen,France,3,,
2026,02,FEB,2026-02-14,LFOT,Tours-Val de Loire,France,0,,
2026,02,FEB,2026-02-14,LFPB,Paris - Le Bourget,France,49,,
2026,02,FEB,2026-02-14,LFPG,Paris - Charles-de-Gaulle,France,588,,
2026,02,FEB,2026-02-14,LFPN,Toussus-le-Noble,France,12,,
2026,02,FEB,2026-02-14,LFPO,Paris - Orly,France,244,,
2026,02,FEB,2026-02-14,LFQQ,Lille-Lesquin,France,15,,
2026,02,FEB,2026-02-14,LFRB,Brest-Bretagne,France,9,,
2026,02,FEB,2026-02-14,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,,
2026,02,FEB,2026-02-14,LFRG,Deauville-Normandie,France,4,,
2026,02,FEB,2026-02-14,LFRH,Lorient-Lann Bihoué,France,1,,
2026,02,FEB,2026-02-14,LFRK,Caen-Carpiquet,France,1,,
2026,02,FEB,2026-02-14,LFRM,Le Mans,France,3,,
2026,02,FEB,2026-02-14,LFRN,Rennes-Saint-Jacques,France,5,,
2026,02,FEB,2026-02-14,LFRO,Lannion,France,1,,
2026,02,FEB,2026-02-14,LFRS,Nantes-Atlantique,France,59,,
2026,02,FEB,2026-02-14,LFRZ,Saint-Nazaire-Montoir,France,2,,
2026,02,FEB,2026-02-14,LFSB,Bâle-Mulhouse,France,88,,
2026,02,FEB,2026-02-14,LFSL,Brive-Souillac,France,1,,
2026,02,FEB,2026-02-14,LFST,Strasbourg-Entzheim,France,14,,
2026,02,FEB,2026-02-14,LFTH,Hyères-Le Palyvestre,France,2,,
2026,02,FEB,2026-02-14,LFTW,Nîmes-Garons,France,7,,
2026,02,FEB,2026-02-14,UGKO,Kutaisi,Georgia,12,,
2026,02,FEB,2026-02-14,UGSB,Batumi,Georgia,8,,
2026,02,FEB,2026-02-14,UGTB,Tbilisi,Georgia,72,,
2026,02,FEB,2026-02-14,EDDB,Berlin - Brandenburg,Germany,192,,
2026,02,FEB,2026-02-14,EDDC,Dresden,Germany,7,,
2026,02,FEB,2026-02-14,EDDE,Erfurt,Germany,3,,
2026,02,FEB,2026-02-14,EDDF,Frankfurt,Germany,541,541,17471.46
2026,02,FEB,2026-02-14,EDDG,Muenster-Osnabrueck,Germany,8,,
2026,02,FEB,2026-02-14,EDDH,Hamburg,Germany,120,,
2026,02,FEB,2026-02-14,EDDK,Cologne-Bonn,Germany,91,,
2026,02,FEB,2026-02-14,EDDL,Dusseldorf,Germany,150,,
2026,02,FEB,2026-02-14,EDDM,Munich,Germany,421,,
2026,02,FEB,2026-02-14,EDDN,Nuremberg,Germany,51,,
2026,02,FEB,2026-02-14,EDDP,Leipzig-Halle,Germany,61,,
2026,02,FEB,2026-02-14,EDDR,Saarbruecken,Germany,5,,
2026,02,FEB,2026-02-14,EDDS,Stuttgart,Germany,82,,
2026,02,FEB,2026-02-14,EDDV,Hanover,Germany,43,,
2026,02,FEB,2026-02-14,EDDW,Bremen,Germany,28,,
2026,02,FEB,2026-02-14,LGAV,Athens,Greece,281,,
2026,02,FEB,2026-02-14,LGIR,Heraklion,Greece,24,,
2026,02,FEB,2026-02-14,LGKO,Kos,Greece,9,,
2026,02,FEB,2026-02-14,LGKR,Corfu,Greece,4,,
2026,02,FEB,2026-02-14,LGMK,Mikonos,Greece,3,,
2026,02,FEB,2026-02-14,LGPZ,Aktion,Greece,1,,
2026,02,FEB,2026-02-14,LGRP,Rodos,Greece,11,,
2026,02,FEB,2026-02-14,LGSA,Khania - Souda,Greece,10,,
2026,02,FEB,2026-02-14,LGSR,Santorini,Greece,11,,
2026,02,FEB,2026-02-14,LGTS,Thessaloniki,Greece,63,,
2026,02,FEB,2026-02-14,LHBP,Budapest - Ferihegy,Hungary,153,,
2026,02,FEB,2026-02-14,BIKF,Keflavik,Iceland,74,,
2026,02,FEB,2026-02-14,EICK,Cork,Ireland,28,,
2026,02,FEB,2026-02-14,EIDL,Donegal,Ireland,4,,
2026,02,FEB,2026-02-14,EIDW,Dublin,Ireland,337,,
2026,02,FEB,2026-02-14,EIKN,Connaught,Ireland,4,,
2026,02,FEB,2026-02-14,EIKY,Kerry - Farranfore,Ireland,5,,
2026,02,FEB,2026-02-14,EINN,Shannon,Ireland,27,,
2026,02,FEB,2026-02-14,EISG,Sligo,Ireland,2,,
2026,02,FEB,2026-02-14,EIWF,Waterford,Ireland,1,,
2026,02,FEB,2026-02-14,EIWT,Weston,Ireland,1,,
2026,02,FEB,2026-02-14,LLBG,Tel Aviv - Ben Gurion International,Israel,116,,
2026,02,FEB,2026-02-14,LIBR,Brindisi,Italy,23,,
2026,02,FEB,2026-02-14,LICC,Catania,Italy,91,,
2026,02,FEB,2026-02-14,LICJ,Palermo Falcone-Borsellino,Italy,72,,
2026,02,FEB,2026-02-14,LIMC,Milan - Malpensa,Italy,291,,
2026,02,FEB,2026-02-14,LIME,Bergamo,Italy,156,,
2026,02,FEB,2026-02-14,LIMF,Torino Caselle,Italy,88,87,1601
2026,02,FEB,2026-02-14,LIML,Milan - Linate,Italy,149,,
2026,02,FEB,2026-02-14,LIPE,Bologna,Italy,92,,
2026,02,FEB,2026-02-14,LIPH,Treviso,Italy,29,,
2026,02,FEB,2026-02-14,LIPZ,Venice,Italy,107,,
2026,02,FEB,2026-02-14,LIRA,Rome - Ciampino,Italy,43,43,1250
2026,02,FEB,2026-02-14,LIRF,Rome - Fiumicino,Italy,362,362,5371
2026,02,FEB,2026-02-14,LIRN,Naples,Italy,93,,
2026,02,FEB,2026-02-14,LIRP,Pisa San Giusto,Italy,48,,
2026,02,FEB,2026-02-14,EVRA,Riga,Latvia,63,,
2026,02,FEB,2026-02-14,EYKA,Kaunas,Lithuania,11,,
2026,02,FEB,2026-02-14,EYPA,Palanga,Lithuania,7,,
2026,02,FEB,2026-02-14,EYSA,Siauliai,Lithuania,1,,
2026,02,FEB,2026-02-14,EYVI,Vilnius,Lithuania,57,,
2026,02,FEB,2026-02-14,ELLX,Luxembourg,Luxembourg,85,,
2026,02,FEB,2026-02-14,LMML,Malta,Malta,98,,
2026,02,FEB,2026-02-14,LUKK,Chișinău,Moldova,51,,
2026,02,FEB,2026-02-14,LYPG,Podgorica,Montenegro,14,,
2026,02,FEB,2026-02-14,GMAD,Al Massira,Morocco,51,,
2026,02,FEB,2026-02-14,GMFF,Saïss,Morocco,21,,
2026,02,FEB,2026-02-14,GMME,Rabat-Salé,Morocco,30,,
2026,02,FEB,2026-02-14,GMMN,Mohammed V International,Morocco,139,,
2026,02,FEB,2026-02-14,GMMX,Menara,Morocco,136,,
2026,02,FEB,2026-02-14,GMTT,Ibn Batouta,Morocco,41,,
2026,02,FEB,2026-02-14,EHAM,Amsterdam - Schiphol,Netherlands,563,,
2026,02,FEB,2026-02-14,EHBK,Maastricht-Aachen,Netherlands,5,,
2026,02,FEB,2026-02-14,EHGG,Groningen,Netherlands,6,,
2026,02,FEB,2026-02-14,EHLE,Lelystad,Netherlands,3,,
2026,02,FEB,2026-02-14,EHRD,Rotterdam,Netherlands,37,,
2026,02,FEB,2026-02-14,ENAL,Alesund,Norway,8,,
2026,02,FEB,2026-02-14,ENAN,Andenes,Norway,1,,
2026,02,FEB,2026-02-14,ENAT,Alta,Norway,3,,
2026,02,FEB,2026-02-14,ENBL,Forde Bringeland,Norway,3,,
2026,02,FEB,2026-02-14,ENBN,Bronnoysund Bronnoy,Norway,2,,
2026,02,FEB,2026-02-14,ENBO,Bodø,Norway,23,,
2026,02,FEB,2026-02-14,ENBR,Bergen,Norway,65,,
2026,02,FEB,2026-02-14,ENBV,Berlevåg,Norway,1,,
2026,02,FEB,2026-02-14,ENCN,Kristiansand Kjevik,Norway,9,,
2026,02,FEB,2026-02-14,ENDU,Bardufoss,Norway,1,,
2026,02,FEB,2026-02-14,ENEV,Harstad - Narvik Evenes,Norway,11,,
2026,02,FEB,2026-02-14,ENFL,Florø,Norway,4,,
2026,02,FEB,2026-02-14,ENGM,Oslo - Gardermoen,Norway,171,,
2026,02,FEB,2026-02-14,ENHD,Haugesund,Norway,4,,
2026,02,FEB,2026-02-14,ENHF,Hammerfest,Norway,3,,
2026,02,FEB,2026-02-14,ENKB,Kristiansund Kvernberget,Norway,9,,
2026,02,FEB,2026-02-14,ENKR,Kirkenes Høybuktmoen,Norway,5,,
2026,02,FEB,2026-02-14,ENLK,Leknes,Norway,6,,
2026,02,FEB,2026-02-14,ENML,Molde Årø,Norway,2,,
2026,02,FEB,2026-02-14,ENMS,Mosjøen Kjærstad,Norway,1,,
2026,02,FEB,2026-02-14,ENNA,Lakselv Banak,Norway,2,,
2026,02,FEB,2026-02-14,ENNM,Namsos Høknesøra,Norway,1,,
2026,02,FEB,2026-02-14,ENOV,Orsta¿Volda Hovden,Norway,4,,
2026,02,FEB,2026-02-14,ENRA,Mo i Rana Røssvoll,Norway,2,,
2026,02,FEB,2026-02-14,ENRM,Rorvik Ryum,Norway,1,,
2026,02,FEB,2026-02-14,ENRO,Roros,Norway,0,,
2026,02,FEB,2026-02-14,ENRS,Rost,Norway,1,,
2026,02,FEB,2026-02-14,ENSB,Svalbard Longyear,Norway,2,,
2026,02,FEB,2026-02-14,ENSD,Sandane  Anda,Norway,4,,
2026,02,FEB,2026-02-14,ENSG,Sogndal Haukåsen,Norway,5,,
2026,02,FEB,2026-02-14,ENSH,Svolvær Helle,Norway,3,,
2026,02,FEB,2026-02-14,ENSK,Stokmarknes Skagen,Norway,3,,
2026,02,FEB,2026-02-14,ENSS,Vardø Svartnes,Norway,1,,
2026,02,FEB,2026-02-14,ENST,Sandnessjøen Stokka,Norway,3,,
2026,02,FEB,2026-02-14,ENTC,Tromsø,Norway,52,,
2026,02,FEB,2026-02-14,ENVA,Trondheim,Norway,30,,
2026,02,FEB,2026-02-14,ENVD,Vadsø,Norway,3,,
2026,02,FEB,2026-02-14,ENVR,Værøy,Norway,1,,
2026,02,FEB,2026-02-14,ENZV,Stavanger,Norway,35,,
2026,02,FEB,2026-02-14,EPBY,Bydgoszcz,Poland,3,,
2026,02,FEB,2026-02-14,EPGD,Gdansk,Poland,57,,
2026,02,FEB,2026-02-14,EPKK,Krakow - Balice,Poland,108,,
2026,02,FEB,2026-02-14,EPKT,Katowice - Pyrzowice,Poland,57,,
2026,02,FEB,2026-02-14,EPLB,Lublin,Poland,5,,
2026,02,FEB,2026-02-14,EPLL,Lodz - Lublinek,Poland,5,,
2026,02,FEB,2026-02-14,EPMO,Warszawa - Modlin,Poland,26,,
2026,02,FEB,2026-02-14,EPPO,Poznan - Lawica,Poland,34,,
2026,02,FEB,2026-02-14,EPRA,Radom,Poland,1,,
2026,02,FEB,2026-02-14,EPRZ,Rzeszow - Jasionka,Poland,17,,
2026,02,FEB,2026-02-14,EPSC,Szczecin - Goleniów,Poland,5,,
2026,02,FEB,2026-02-14,EPSY,Olsztyn-Mazury,Poland,1,,
2026,02,FEB,2026-02-14,EPWA,Warszawa - Chopina,Poland,230,,
2026,02,FEB,2026-02-14,EPWR,Wroclaw - Strachowice,Poland,48,,
2026,02,FEB,2026-02-14,LPAZ,Santa Maria,Portugal,1,,
2026,02,FEB,2026-02-14,LPCS,Cascais,Portugal,9,,
